Ngày,Đài,G.8,G.7,G.6,G.5,G.4,G.3,G.2,G.1,ĐB
14/02/2020,Bình Dương,09,290,541951565438,3323,36368689088090294495529999818648576,3546677355,21299,43399,561317
14/02/2020,Trà Vinh,08,643,629427478925,7863,23707687414551240699921469717240125,9281590313,93482,74364,391151
14/02/2020,Vĩnh Long,03,040,680488562486,3847,34347338301935599124851868767451913,5095940865,91956,31714,993867
15/02/2020,Bình Phước,15,261,188446221344,0903,82845703049827844230982439912245951,6816049249,46527,99237,920436
15/02/2020,Hậu Giang,05,977,476780108845,3661,92300720818114417875713791925977757,1353704694,89340,81495,895715
15/02/2020,Hồ Chí Minh,28,137,773284643357,2288,99723718197623531957480460771135486,7707305366,18306,99768,456041
15/02/2020,Long An,85,318,041059011321,2865,67379030428675981969753813792235693,7707663404,67672,66519,410659
16/02/2020,Kiên Giang,01,862,308932855126,5169,09984088717311636877870190730660570,8869246850,83708,96536,087438
16/02/2020,Tiền Giang,31,351,049920761357,6077,66411394644537040822547338355709004,8911084760,81467,56438,504311
16/02/2020,Đà Lạt,56,437,393878933012,9844,95646609023240864227042025606971765,5941845197,89128,05275,672718
17/02/2020,Cà Mau,10,756,649912407342,8012,93286315039229409533811980244758721,3065845007,94317,62534,549692
17/02/2020,Hồ Chí Minh,19,305,598678623646,8417,85378834898502892064989451905720813,2706109955,43816,55500,814312
17/02/2020,Đồng Tháp,03,492,386379654971,7942,37239337835519702464249250326248181,1811051398,25525,10388,984741
18/02/2020,Bạc Liêu,56,659,165617544317,8245,11291117098161315102854578049693686,0986872249,43024,42086,631710
18/02/2020,Bến Tre,39,947,716676043410,6921,75562901868973703662612020113583009,3615490308,35667,88348,699760
18/02/2020,Vũng Tàu,37,938,532467875918,4971,33106746364320545427477360790458593,1205765332,02474,48838,737854
19/02/2020,Cần Thơ,71,507,748175203076,8263,68212962338862392122549036807611323,0461002496,05609,25815,214910
19/02/2020,Sóc Trăng,92,306,029663493852,8377,02151352036289189688079272463903187,4555613169,79676,56301,409161
19/02/2020,Đồng Nai,12,818,219246681367,8511,90293768173679099710616780093312816,3016848539,64363,12063,888407
20/02/2020,An Giang,90,365,507101432147,6598,21894380883981565000090919210789002,1160828163,96771,89716,152507
20/02/2020,Bình Thuận,09,088,607336084680,3334,58279186173067389292210330105105019,7869326800,16928,27158,515653
20/02/2020,Tây Ninh,84,999,613089044061,6172,03097205260012237284808219318119379,2720940229,88421,62064,709658
21/02/2020,Bình Dương,91,883,695815188444,3292,82038335777866136736940640557048504,2962499515,54590,49605,882650
21/02/2020,Trà Vinh,74,037,483155981899,7717,74114928246084313730939465028839216,3852650864,13427,50742,976073
21/02/2020,Vĩnh Long,76,773,627377491762,6914,62480290214331836035488095468268909,8573964659,10095,16104,153238
22/02/2020,Bình Phước,75,855,056484159880,6971,13013794527435734854040097340852108,4761054701,49534,06559,590303
22/02/2020,Hậu Giang,01,726,907755985238,1009,36321406075378890092864830187890290,3079726526,35052,18219,936904
22/02/2020,Hồ Chí Minh,66,246,051486971514,4290,88417186899576727946545516240259674,2865962610,80851,21032,153601
22/02/2020,Long An,20,703,625730013784,9987,42797924547318980272676313926934224,3471098202,18760,13480,651282
23/02/2020,Kiên Giang,66,407,572588489482,8919,95243523725468395573139760253644296,3426558721,28805,51538,469174
23/02/2020,Tiền Giang,97,926,504823562076,2912,54108415574652390453313195501848846,7296863118,19235,59268,115934
23/02/2020,Đà Lạt,80,711,016471666066,1208,43351708591801551623311667335302016,9637504459,99420,10921,281572
24/02/2020,Cà Mau,87,830,251803752310,2390,20630865771380627130196430457247730,0185241609,22879,90379,288797
24/02/2020,Hồ Chí Minh,80,266,539073879914,4888,49144053130140844501610663707236696,2530479854,62946,56723,236092
24/02/2020,Đồng Tháp,39,554,135603381242,2211,01721722364222192487116142821361915,8863570532,89698,10381,812057
25/02/2020,Bạc Liêu,59,899,850330951129,4530,78168405345174119547214778912037616,6911298904,52412,30430,906581
25/02/2020,Bến Tre,65,341,198174085494,0573,15350087078337013589002008985746289,8624478555,37461,78253,647376
25/02/2020,Vũng Tàu,90,101,215300067131,5061,99011648294551832098975710459024810,1482280100,78006,89630,514370
26/02/2020,Cần Thơ,81,005,799848449702,5584,97883612690173207521747208800949057,1234492346,35640,43942,704378
26/02/2020,Sóc Trăng,32,763,706611385102,5654,93792672492168746364518473054614903,4150468456,49605,22112,115338
26/02/2020,Đồng Nai,66,557,717192306777,0266,72456482608150900562935582513924904,7530141671,34627,42607,716542
27/02/2020,An Giang,66,434,485053249607,2249,46025772431934471066962384835458180,1212769867,78838,62467,194123
27/02/2020,Bình Thuận,32,035,628636014776,6898,57021357035825956718764788572700694,6949072139,39593,51988,661449
27/02/2020,Tây Ninh,13,418,961358808200,5111,74608564481004514262347182113942476,7901460746,34455,99189,163106
28/02/2020,Bình Dương,45,444,647590712005,9330,72471889626398756371234890188889462,8969691365,97076,29728,654620
28/02/2020,Trà Vinh,18,507,418147989862,4254,83999066745922826759887952400658138,1775012610,87538,80686,606590
28/02/2020,Vĩnh Long,63,979,025556223243,2582,23800984475593134407025530717809484,3084548068,27376,85563,348114
29/02/2020,Bình Phước,82,355,594560481429,0622,54344753892827965918993326086964415,7216575309,60228,12045,747524
29/02/2020,Hậu Giang,70,703,634339271576,9762,04953954254599476283167148053673864,9398102248,09945,66386,271998
29/02/2020,Hồ Chí Minh,19,325,511686023405,8919,85321205747419702595180919305768803,5939951223,32644,79504,049184
29/02/2020,Long An,54,155,154009785129,9819,86699572531282858814309293973419663,0497789160,17398,87477,339274
01/03/2020,Kiên Giang,72,251,244491960876,2789,16519665711103486461244632387313695,2766784530,65634,46433,747077
01/03/2020,Tiền Giang,46,621,570985707956,1911,90849011786148801362091943517510209,0979607925,59074,40744,508839
01/03/2020,Đà Lạt,33,421,449921376941,9854,02896502809095527373715267875852015,9303867395,95547,38173,535590
02/03/2020,Cà Mau,33,090,803754215629,3081,39719413236623383553309104419728606,3305955428,57206,57690,836777
02/03/2020,Hồ Chí Minh,24,587,512398117398,1923,30770682619932495099077950852493706,9376879400,72124,12833,365329
02/03/2020,Đồng Tháp,35,966,154716912418,8723,28232219780805287289791638880997520,5450293919,79463,47410,776312
03/03/2020,Bạc Liêu,96,859,807308166972,4411,10050587174223163907067608597975556,3723645453,43866,21124,084706
03/03/2020,Bến Tre,88,287,163149513757,3959,41508248264518273671858469706208561,0652807460,99808,49376,278706
03/03/2020,Vũng Tàu,61,246,433450271893,4780,97714162309735178874136266385165317,9430520039,54997,60915,931881
04/03/2020,Cần Thơ,15,750,843046593714,6179,04710494199474279294032642552331971,8307037233,24084,02293,431049
04/03/2020,Sóc Trăng,70,251,588868748505,6897,63443686575027411889389349618665187,9714597360,42208,53718,642445
04/03/2020,Đồng Nai,36,395,690557445574,7841,53041840235938780323145845118339224,4049336648,74322,26241,851931
05/03/2020,An Giang,56,699,206327193376,2060,93449883193913319657004918141442936,7125290154,89763,28777,567672
05/03/2020,Bình Thuận,30,498,464502645536,9136,91605793019980683305613710621055241,5209738440,29333,12514,593643
05/03/2020,Tây Ninh,53,062,595001978454,2618,24730777088545761607716315927118953,5455743691,98976,69484,888846
06/03/2020,Bình Dương,83,696,693190250504,2722,82259613336077633668768958788905360,8122569046,56651,10912,979886
06/03/2020,Trà Vinh,49,726,018363845708,2231,49357556470909694475214074855534531,2185503584,38602,21497,118268
06/03/2020,Vĩnh Long,16,547,802074994286,4271,17123405311858677412718659422407717,0500398688,25212,51963,628165
07/03/2020,Bình Phước,07,737,834668867689,9265,98901628230805637932419450756769583,9308385390,38405,74310,747641
07/03/2020,Hậu Giang,30,630,991024735672,8949,96207446966174369468007142926045357,4700563378,01075,19930,630929
07/03/2020,Hồ Chí Minh,51,060,815342406374,1800,49979844307020673295742539309985912,1457440384,66440,57305,231706
07/03/2020,Long An,15,224,698576112143,0049,02283060062271607016936551304707394,0468038961,04580,78895,939074
08/03/2020,Kiên Giang,32,302,027861345344,8306,68269493708715026337173774877554731,4727507058,07982,74532,768564
08/03/2020,Tiền Giang,08,632,087526648850,5371,05522829266617546612102712531801477,4151711655,78200,32280,824764
08/03/2020,Đà Lạt,85,889,380244855172,5732,91421477381275159015988204113787158,6939140657,35225,10712,222376
09/03/2020,Cà Mau,13,812,279100974141,6023,50654897703200196638761782139892293,9042217912,59858,60872,236002
09/03/2020,Hồ Chí Minh,43,247,864303385811,8851,47688938364071486494432151527038489,8527772073,95667,51830,430062
09/03/2020,Đồng Tháp,08,646,417198937608,9588,38197146897017144903092783967857498,8416540637,77354,98286,678282
10/03/2020,Bạc Liêu,41,103,696777099457,8136,73127956060876373570435680029910130,8672862333,81830,59384,964406
10/03/2020,Bến Tre,61,363,464862646387,3963,71943439658133915564151480143605304,5339693598,40564,21445,689434
10/03/2020,Vũng Tàu,17,616,311283384921,0757,93607117512406762774433556573731149,6855201781,60356,97862,738654
11/03/2020,Cần Thơ,49,569,393114391106,0876,87910150193048633618008163175115862,2902496243,04498,12210,650550
11/03/2020,Sóc Trăng,44,142,251603933653,1458,24139359331960053148095381600078040,5638121263,36504,72164,080617
11/03/2020,Đồng Nai,10,079,812649821444,3787,57621584047750210383461430487445204,9173152549,63453,34353,651576
12/03/2020,An Giang,64,885,533439946014,6419,10995275189416322510083189549992349,2565626516,40687,38079,578904
12/03/2020,Bình Thuận,09,427,626530154166,1521,09144538005210966272862894132093012,7333185820,26922,35649,798011
12/03/2020,Tây Ninh,92,754,931981327732,8787,37895272091767159325608174861500887,6555384400,87874,64654,444253
13/03/2020,Bình Dương,37,504,355417428111,8681,03698001781830564394957082529991030,2267039119,22185,19993,594682
13/03/2020,Trà Vinh,88,885,087986779861,2532,87950257913410283509615962584830977,5201931730,68058,83703,438648
13/03/2020,Vĩnh Long,01,391,393934012395,0270,56070402579682558897339479873541475,1813000287,31288,09304,951651
14/03/2020,Bình Phước,67,268,902790357325,6957,60036745495021160546995873794060886,1221436283,61855,17874,415870
14/03/2020,Hậu Giang,90,098,199107307660,0534,12866916555375969174158546944135654,1122477528,04110,51063,171795
14/03/2020,Hồ Chí Minh,67,216,158237590042,4665,68733315312936233825347066686924632,7013909212,79653,07417,025319
14/03/2020,Long An,55,217,760605465369,9385,60811865918175741349382211982417839,7025062101,90073,37038,175139
15/03/2020,Kiên Giang,69,361,702488446304,0920,80503064052894851832370307037327327,9445048422,32620,00846,406309
15/03/2020,Tiền Giang,56,666,124540396381,0752,96686768749913471121099130094158043,1635898758,42378,48974,314656
15/03/2020,Đà Lạt,85,026,491645187034,5274,44548378219490302252644528870346000,8742868654,17536,75485,197002
16/03/2020,Cà Mau,81,954,336055287267,4228,56923164971511189121328150278253816,2062180072,74712,36990,183340
16/03/2020,Hồ Chí Minh,16,605,523257151242,6172,88760222970226428017964733899400797,9691561126,99830,17094,237611
16/03/2020,Đồng Tháp,85,386,649028259681,0385,75276219790550466660791950695327476,7380573851,60222,43290,806051
17/03/2020,Bạc Liêu,08,947,368971708085,8037,71809936535497856764265754963053621,4734271200,77683,93481,164525
17/03/2020,Bến Tre,63,770,458406604460,5542,70982067478805047723330604346271603,2175572545,73482,46764,746342
17/03/2020,Vũng Tàu,32,699,265176121761,6855,40663361727727076059883978342801955,3697396959,86795,57210,339256
18/03/2020,Cần Thơ,65,322,503827918183,3641,59142136419955156893740907133282405,7664500133,85133,68739,144739
18/03/2020,Sóc Trăng,67,320,066206743409,3967,45029162187244296633531063068685640,6311309865,88989,84851,455086
18/03/2020,Đồng Nai,93,226,746628299973,5391,15850040729060592477071033821601260,6436314119,89463,38879,239928
19/03/2020,An Giang,06,025,674344279054,1238,05737109006616809707731982886836896,3906738501,31769,45192,971340
19/03/2020,Bình Thuận,54,331,146665558781,4605,07465956915101564755859010504743190,5848248696,26988,61568,545912
19/03/2020,Tây Ninh,67,321,087745820197,3251,80794225764345223287187138357924679,8329515629,98163,86679,819735
20/03/2020,Bình Dương,61,023,626110779179,4462,03011018490543379352883098926881075,4261077265,88590,47245,959197
20/03/2020,Trà Vinh,82,554,938400766360,5544,05456316764265216936372485388304655,8177645771,17385,84327,230658
20/03/2020,Vĩnh Long,16,683,719057345620,4411,62469663276559167026689860008539643,7688136603,53418,51909,211721
21/03/2020,Bình Phước,28,467,256089868848,2229,85710486742809300976663859676698065,8780381122,86307,12722,417037
21/03/2020,Hậu Giang,61,650,293628408957,5973,10233732851297626223882722458158775,6335441557,45038,32084,555859
21/03/2020,Hồ Chí Minh,16,397,991267059612,4449,38005089386189910916077629124133231,1866474938,30167,53219,200391
21/03/2020,Long An,69,320,743421050169,5976,49527465713315340995487436476315839,2537335185,48416,75862,584482
22/03/2020,Kiên Giang,93,561,345601021667,2086,07618303506970130888289235350582617,6382178818,96951,83191,741720
22/03/2020,Tiền Giang,99,467,098730246249,1131,65687808793854616959025031757388061,5053452048,95172,10544,006288
22/03/2020,Đà Lạt,17,025,720901465740,8241,31339101901839743403940208083112579,3084263197,91939,02014,145498
23/03/2020,Cà Mau,24,791,879664224365,5977,06022829663290140327571280482366073,9402143678,35439,18343,560263
23/03/2020,Hồ Chí Minh,34,007,227697836379,1441,64674816428895098239245546994193516,3320412791,35731,08193,850221
23/03/2020,Đồng Tháp,03,293,364942204388,0971,46876287135000313440446954194855523,0615204833,92841,01213,959294
24/03/2020,Bạc Liêu,06,354,189882562410,8031,22758505723111639911736005170137490,2100687631,12083,90574,986587
24/03/2020,Bến Tre,13,500,524099310607,5624,12371596607961257335034754273640574,1710480002,45131,22340,441549
24/03/2020,Vũng Tàu,73,169,097307945380,8697,39881598938551562132376559716195644,7037451618,59786,82315,614071
25/03/2020,Cần Thơ,55,630,556132635070,6807,93808363879909302905259416222164566,9754186907,69997,73626,643219
25/03/2020,Sóc Trăng,50,915,244795586756,3198,57871592305457020784732867835286029,3432045145,35626,91091,200347
25/03/2020,Đồng Nai,20,348,168891858566,1971,94356087668467911656126077429672099,8858915148,01236,26978,720347
26/03/2020,An Giang,17,154,293147225482,6860,78445127081086221733569243813868111,8960722104,03011,47874,780980
26/03/2020,Bình Thuận,55,245,541518095621,1020,13193140861365752735154420092000745,0920322194,87124,06584,908695
26/03/2020,Tây Ninh,00,205,250029721961,4536,83950307815316961798567414287748123,7329357363,50441,06614,213852
27/03/2020,Bình Dương,60,873,332932965421,0860,01643637885736668448580524295736628,5654238819,90623,17510,011453
27/03/2020,Trà Vinh,05,477,007667261338,6095,75299879243116118211116336664283919,6540572235,02424,86703,253409
27/03/2020,Vĩnh Long,60,914,614427349547,9277,48196869923218974835482943803303936,7812266033,43856,01442,301015
28/03/2020,Bình Phước,53,937,550753739888,6824,75461280590449778459682297251887758,9001126272,31137,15406,472520
28/03/2020,Hậu Giang,79,283,506991545565,8795,61085208071306561853244900347253450,3022340482,05296,42744,851421
28/03/2020,Hồ Chí Minh,55,177,257244994053,1961,66062293277428815854229358625361684,8505315425,68518,15386,902358
